xstep ystep diode current -8.893888E-09
110	77	-3.189091E-08
111	77	-3.233009E-08
112	77	-3.264218E-08
113	77	-3.261158E-08
114	77	-3.299961E-08
115	77	-3.277377E-08
90	78	-2.787081E-08
91	78	-2.832266E-08
92	78	-2.822793E-08
93	78	-2.910804E-08
94	78	-3.153604E-08
95	78	-3.448781E-08
96	78	-3.860139E-08
97	78	-4.845296E-08
98	78	-6.080616E-08
99	78	-1.026030E-07
100	78	-2.563174E-07
101	78	-4.430389E-07
102	78	-5.460219E-07
103	78	-5.487203E-07
104	78	-4.540425E-07
105	78	-2.698044E-07
106	78	-7.901867E-08
107	78	-5.141889E-08
108	78	-4.171707E-08
109	78	-3.330450E-08
110	78	-3.177454E-08
111	78	-3.232879E-08
112	78	-3.247531E-08
113	78	-3.270782E-08
114	78	-3.266317E-08
115	78	-3.262749E-08
90	79	-2.768344E-08
91	79	-2.816502E-08
92	79	-2.825074E-08
93	79	-2.852179E-08
94	79	-3.002169E-08
95	79	-3.218377E-08
96	79	-3.445068E-08
97	79	-4.106480E-08
98	79	-4.982010E-08
99	79	-5.938127E-08
100	79	-6.622852E-08
101	79	-7.200365E-08
102	79	-7.800627E-08
103	79	-7.374425E-08
104	79	-6.388877E-08
105	79	-5.857830E-08
106	79	-5.220479E-08
107	79	-4.536180E-08
108	79	-3.740642E-08
109	79	-3.156586E-08
110	79	-3.161770E-08
111	79	-3.189738E-08
112	79	-3.229895E-08
113	79	-3.243255E-08
114	79	-3.231814E-08
115	79	-3.253834E-08
90	80	-2.743846E-08
91	80	-2.797372E-08
92	80	-2.818716E-08
93	80	-2.824913E-08
94	80	-2.907155E-08
95	80	-3.051307E-08
96	80	-3.200438E-08
97	80	-3.576834E-08
98	80	-4.198382E-08
99	80	-4.959997E-08
100	80	-5.534035E-08
101	80	-5.845693E-08
102	80	-5.904649E-08
103	80	-5.771111E-08
104	80	-5.513704E-08
105	80	-5.061358E-08
106	80	-4.582344E-08
107	80	-4.015995E-08
108	80	-3.338949E-08
109	80	-2.979422E-08
110	80	-3.077280E-08
111	80	-3.115541E-08
112	80	-3.179013E-08
113	80	-3.189097E-08
